"rep","species","truth","dist","beta1_hat","beta1_lo","beta1_hi","beta1_true","cov_marg","cov_joint","width_marg","width_joint","terc"
28,3,-1.40203916992612,0.902039169926122,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.903679283904806,0.894024116913649,"far from mean"
28,4,-1.52531492545853,1.02531492545853,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.862487120831246,0.87138076041419,"far from mean"
28,5,-0.004614410798499,0.495385589201501,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.80335208582367,0.74297130188081,"middle"
28,6,-0.334672418689342,0.165327581310658,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.801423215851212,0.788474689907329,"near mean"
28,7,0.447456271583706,0.947456271583706,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.79738170299448,0.77707053144532,"far from mean"
28,8,0.876455803600144,1.37645580360014,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.821636652898664,0.87199240016478,"far from mean"
28,9,-0.987880129386793,0.487880129386793,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.825767995454269,0.79306264603245,"middle"
28,10,-0.165724449414293,0.334275550585707,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.799678913009155,0.86229056101007,"middle"
28,11,0.00200511430901362,0.502005114309014,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.783548381546759,0.783585652118721,"middle"
28,12,0.377702656509727,0.877702656509727,0.656278076510211,0.523148689108733,0.789592922287935,0.7,1,1,0.786333506804312,0.823910436791874,"far from mean"
29,1,-1.50759341576064,1.00759341576064,0.621671543882746,0.490588188587996,0.753050091856381,0.7,0,0,0.818387097079305,0.807208404706766,"far from mean"
29,2,-0.960638203907833,0.460638203907833,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.844316923965573,0.889612512446728,"middle"
29,3,-0.878651947394676,0.378651947394676,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.765740108255489,0.748399773693258,"middle"
29,4,-0.610611965400185,0.110611965400185,0.621671543882746,0.490588188587996,0.753050091856381,0.7,0,0,0.780640567349619,0.750473409756457,"near mean"
29,5,0.350933351786421,0.850933351786421,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.782693027910565,0.742730476303535,"far from mean"
29,6,0.0116052866570452,0.511605286657045,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.767991476110177,0.743482903559584,"middle"
29,7,0.286142607521824,0.786142607521824,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.775586134299529,0.751424334762169,"far from mean"
29,8,-0.370298814939656,0.129701185060344,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.759897405345061,0.742208259543293,"near mean"
29,9,0.0923043346600307,0.592304334660031,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.776299814215664,0.755589826044206,"middle"
29,10,0.119155554018615,0.619155554018615,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.782131580165465,0.752497498957544,"middle"
29,11,-0.754265746651235,0.254265746651235,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.802987444894676,0.771067105048252,"near mean"
29,12,-1.77808104058971,1.27808104058971,0.621671543882746,0.490588188587996,0.753050091856381,0.7,1,1,0.88598702365989,0.946381997438432,"far from mean"
30,1,0.150541804121528,0.650541804121528,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.847025486337304,0.815413689031197,"middle"
30,2,-0.180082424937901,0.319917575062099,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.832376864823391,0.823860416693746,"near mean"
30,3,-1.09142892599594,0.591428925995939,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.854902716970338,0.804693641421872,"middle"
30,4,-2.05247855290208,1.55247855290208,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,1.12976492233685,1.18027563621304,"far from mean"
30,5,-1.6478293236472,1.1478293236472,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,1.00321724403949,0.973126772541849,"far from mean"
30,6,-0.0616150781617071,0.438384921838293,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.832977301191536,0.788675384537738,"middle"
30,7,0.377159484082118,0.877159484082118,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.874131456250035,0.88284286809823,"far from mean"
30,8,0.0658873680670101,0.56588736806701,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.844446157685856,0.773240737872963,"middle"
30,9,0.463581148487308,0.963581148487308,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.84782982442908,0.871202066726787,"far from mean"
30,10,-1.20429610172015,0.704296101720153,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.963580336907602,1.03685221691725,"middle"
30,11,-1.01244613141742,0.512446131417419,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.839306232129278,0.788459349917938,"middle"
30,12,0.193006734024435,0.693006734024435,0.715120122530996,0.574590426416525,0.856204571285543,0.7,1,1,0.844665535613408,0.819184504778347,"middle"
31,1,-2.56446680718634,2.06446680718634,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,1.2233444894038,1.29092501870109,"far from mean"
31,2,0.112993465227686,0.612993465227686,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.800198560761334,0.773250157517892,"middle"
31,3,-1.11215363518464,0.612153635184644,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.836527710592541,0.833668751233973,"middle"
31,4,1.23635261745386,1.73635261745386,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.843163597089788,0.805993136573726,"far from mean"
31,5,0.598211606273964,1.09821160627396,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,0,0.818652445382484,0.781912144692995,"far from mean"
31,6,-0.891266604507488,0.391266604507488,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.782066828521965,0.75948788550274,"middle"
31,7,-0.813774058953754,0.313774058953754,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.865656136586183,0.882298880595416,"near mean"
31,8,-0.539717287775649,0.0397172877756486,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.851612253991299,0.839374840639693,"near mean"
31,9,-0.754826718354461,0.254826718354461,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.828872679247048,0.756017445996869,"near mean"
31,10,-0.431488275246382,0.0685117247536181,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.810498339437287,0.85402836808311,"near mean"
31,11,0.306517837980937,0.806517837980937,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.809750862669893,0.761443495259894,"far from mean"
31,12,-1.14638213972773,0.646382139727725,0.63096501339043,0.495006248437473,0.76724639438381,0.7,1,1,0.819200719127581,0.869158675442637,"middle"
32,1,-1.53468211762977,1.03468211762977,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.761837942598031,0.755513675515828,"far from mean"
32,2,0.0390274657059543,0.539027465705954,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.695620051252336,0.715292256095529,"middle"
32,3,-0.550640583596026,0.0506405835960263,0.669077396801932,0.542825634933331,0.795567654636523,0.7,0,0,0.708228737045212,0.719841760939939,"near mean"
32,4,-0.965704793347134,0.465704793347134,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.735807694860211,0.807010440884214,"middle"
32,5,-0.177967529660947,0.322032470339053,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.706101890681893,0.717618953274456,"near mean"
32,6,-0.249777647723342,0.250222352276658,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.708650542501053,0.698082206583998,"near mean"
32,7,0.1283403575765,0.6283403575765,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.717403982443561,0.690861883557758,"middle"
32,8,-0.730549048993949,0.230549048993949,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.718582454769693,0.677629905075765,"near mean"
32,9,-0.585302601667198,0.0853026016671986,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.709753680117969,0.700161021590671,"near mean"
32,10,-0.252919990901197,0.247080009098803,0.669077396801932,0.542825634933331,0.795567654636523,0.7,0,0,0.724709099319464,0.713936816134402,"near mean"
32,11,-0.653067941424031,0.153067941424031,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.732145487610063,0.721825272987081,"near mean"
32,12,-0.466755568338854,0.0332444316611458,0.669077396801932,0.542825634933331,0.795567654636523,0.7,1,1,0.702660204553376,0.751211227197383,"near mean"
33,1,0.153077209304608,0.653077209304608,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.824559223957467,0.727719733575615,"middle"
33,2,0.716421892421448,1.21642189242145,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.843643191925261,0.863943423945267,"far from mean"
33,3,-0.665201913359522,0.165201913359521,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.830787285538292,0.745239284685076,"near mean"
33,4,-1.38458859347846,0.884588593478462,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.937382749408042,0.939739732776559,"far from mean"
33,5,-0.995448619398094,0.495448619398094,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.833464414248074,0.814706598537007,"middle"
33,6,0.451656378830426,0.951656378830426,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.798003955595887,0.799345177234925,"far from mean"
33,7,0.619304423472083,1.11930442347208,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.83263468973529,0.767815418049033,"far from mean"
33,8,-1.91937021382673,1.41937021382673,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,1.23871815389708,1.20663777211579,"far from mean"
33,9,-0.664401364422312,0.164401364422312,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.808288405049269,0.80519941160248,"near mean"
33,10,-2.02437387710479,1.52437387710479,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,1.13005070322428,1.0992696780214,"far from mean"
33,11,-0.198261745459534,0.301738254540466,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.813023817271432,0.786715503847011,"near mean"
33,12,-0.088813576979122,0.411186423020878,0.702461861974562,0.55864554279782,0.846779691703564,0.7,1,1,0.820849240373104,0.749977745557827,"middle"
34,1,-0.543389451193834,0.0433894511938341,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.788583598482613,0.758547401312851,"near mean"
34,2,-0.882608175211254,0.382608175211254,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.831378782633465,0.866903160533835,"middle"
34,3,-1.834087610688,1.334087610688,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.932415536386127,0.997788052820231,"far from mean"
34,4,1.07143916905429,1.57143916905429,0.587317607336455,0.453191285127292,0.721761170873392,0.7,0,0,0.819317394973737,0.850308648307268,"far from mean"
34,5,0.767636714623363,1.26763671462336,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.829541546125213,0.879719756140518,"far from mean"
34,6,-0.303526395411112,0.196473604588888,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.78401112277799,0.732908164091697,"near mean"
34,7,-0.996521427484723,0.496521427484723,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.851506708219137,0.794817883089169,"middle"
34,8,0.339633686646507,0.839633686646507,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.800899506003691,0.865531564929128,"far from mean"
34,9,-0.647914114836426,0.147914114836426,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.821898125882468,0.805256543612417,"near mean"
34,10,-1.51290785838863,1.01290785838863,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.930383466756312,0.962022237916877,"far from mean"
34,11,0.311612545511801,0.811612545511801,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.805908229029196,0.802490535001248,"far from mean"
34,12,-1.76936708262198,1.26936708262198,0.587317607336455,0.453191285127292,0.721761170873392,0.7,1,1,0.865066434613958,0.832393287487994,"far from mean"
35,1,-0.640929381501606,0.140929381501606,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.824612755976333,0.916540945412651,"near mean"
35,2,-0.46414249185468,0.0358575081453197,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.817221612582305,0.857378530185663,"near mean"
35,3,-1.21704589982813,0.717045899828134,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.819151522206881,0.790445563444635,"middle"
35,4,-0.0676446979062804,0.43235530209372,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.779189884226645,0.77425308286935,"middle"
35,5,-1.58660492878628,1.08660492878628,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.908545599391438,0.911028694697028,"far from mean"
35,6,-1.17179130829224,0.671791308292242,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.809789581640061,0.835584585226238,"middle"
35,7,0.245169874859346,0.745169874859346,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.767240454572496,0.688143674966168,"middle"
35,8,-0.532177714871488,0.032177714871488,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.785512952150979,0.763174576240245,"near mean"
35,9,-0.69381713192692,0.19381713192692,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.836225416062359,0.836196561393925,"near mean"
35,10,-0.204691352380864,0.295308647619136,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.762231986243317,0.756484384905282,"near mean"
35,11,-0.459211630977842,0.0407883690221578,0.669901715604759,0.534720332358781,0.805496890241473,0.7,1,1,0.77002039345957,0.80049312418188,"near mean"
35,12,0.792886663466988,1.29288666346699,0.669901715604759,0.534720332358781,0.805496890241473,0.7,0,0,0.781025797405428,0.744234154285783,"far from mean"
36,1,0.550080697455244,1.05008069745524,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.771379799544627,0.758852758603755,"far from mean"
36,2,-0.908180615617296,0.408180615617296,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.73961824885621,0.714959806382538,"middle"
36,3,-1.1865612237814,0.686561223781396,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.76579307733298,0.703118049751694,"middle"
36,4,-0.624277143069383,0.124277143069383,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.722756494753016,0.695214209843895,"near mean"
36,5,-0.451884202983109,0.0481157970168911,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.743962878579538,0.75684985502515,"near mean"
36,6,-1.45421226693273,0.954212266932729,0.590686318618497,0.465170445945332,0.716466094027754,0.7,0,0,0.778719218338903,0.82604918744307,"far from mean"
36,7,1.02491150170195,1.52491150170195,0.590686318618497,0.465170445945332,0.716466094027754,0.7,0,0,0.773183070286156,0.863961238755734,"far from mean"
36,8,0.0525339564971802,0.55253395649718,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.727659801811136,0.673111416984554,"middle"
36,9,-0.642655413333077,0.142655413333077,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.748151592336477,0.757891412345918,"near mean"
36,10,-0.488966663557849,0.0110333364421506,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.785590703454149,0.790300304250351,"near mean"
36,11,-1.04498593744056,0.544985937440555,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.77845335569578,0.834241819205545,"middle"
36,12,-0.825802688938984,0.325802688938984,0.590686318618497,0.465170445945332,0.716466094027754,0.7,1,1,0.78342078607301,0.74952910574015,"middle"
37,1,-1.10318863173224,0.603188631732236,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.786422524544928,0.728503724151641,"middle"
37,2,0.346047737306837,0.846047737306837,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.756621136520123,0.801369732019326,"far from mean"
37,3,-0.591562091017375,0.0915620910173749,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.755785638876735,0.777422271726157,"near mean"
37,4,-0.652528509194211,0.152528509194211,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.742652898134426,0.769983173879528,"near mean"
37,5,-0.356453097666278,0.143546902333722,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.744905849070017,0.693040427475646,"near mean"
37,6,-0.0244784793822162,0.475521520617784,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.744023531357304,0.705986776241349,"middle"
37,7,-0.476561148041221,0.0234388519587792,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.739740902981303,0.733382027788213,"near mean"
37,8,-0.023166060391491,0.476833939608509,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.73953193564109,0.720466677536995,"middle"
37,9,-0.750750425963809,0.250750425963809,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.754011158478252,0.715121713291924,"near mean"
37,10,-1.26965649197413,0.769656491974128,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.840069700808574,0.892263874990072,"far from mean"
37,11,-0.731682103521909,0.231682103521909,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.745713952858919,0.720236981217858,"near mean"
37,12,-0.366020698421963,0.133979301578037,0.544017475722196,0.41886732164393,0.669501879497532,0.7,1,1,0.747522022682988,0.766454616671836,"near mean"
38,1,-1.29418211325774,0.794182113257737,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.796927870533019,0.878040503326866,"far from mean"
38,2,-1.00898519478818,0.508985194788182,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.822765543237272,0.791128046758391,"middle"
38,3,-1.21767370014108,0.717673700141078,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.87200988237466,0.833451422663651,"middle"
38,4,0.25200843681171,0.75200843681171,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.757860788137593,0.672360682716232,"far from mean"
38,5,-0.532758085583086,0.032758085583086,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.745351064746355,0.754331230256085,"near mean"
38,6,-1.1644862068905,0.664486206890497,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.800693549131399,0.816719702500051,"middle"
38,7,1.64643721515389,2.14643721515389,0.646264755823522,0.514825922347257,0.77796865944898,0.7,0,0,0.826569541477813,0.813704555480264,"far from mean"
38,8,-0.860946067904753,0.360946067904753,0.646264755823522,0.514825922347257,0.77796865944898,0.7,0,0,0.855360877241507,0.832157859949526,"middle"
38,9,-0.485620926255518,0.0143790737444825,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.778160000061979,0.761497242455454,"near mean"
38,10,-0.379885603929555,0.120114396070445,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.765203211103607,0.73314134118626,"near mean"
38,11,-0.0382691207636467,0.461730879236353,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.777431516716355,0.819224243859261,"middle"
38,12,-0.915638632451545,0.415638632451545,0.646264755823522,0.514825922347257,0.77796865944898,0.7,1,1,0.746454090069038,0.706538647098321,"middle"
39,1,0.613844692274687,1.11384469227469,0.609746198804806,0.48103607136264,0.738758637020777,0.7,0,0,0.741927815577192,0.69764550549144,"far from mean"
39,2,0.0752667198424669,0.575266719842467,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.75967899025667,0.720448417892795,"middle"
39,3,-0.336600545724546,0.163399454275454,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.778035100297032,0.722693177226564,"near mean"
39,4,-0.748686444877376,0.248686444877376,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.759267577058927,0.751616318973199,"near mean"
39,5,-0.992710209369495,0.492710209369495,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.758165340187022,0.75607136438325,"middle"
39,6,-1.29522847929616,0.79522847929616,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.791883946376579,0.747295114641476,"far from mean"
39,7,-0.636672314442069,0.136672314442069,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.73169417536636,0.742626082966018,"near mean"
39,8,-0.933135503405693,0.433135503405693,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.765380583753984,0.71631915549501,"middle"
39,9,0.0555309119859038,0.555530911985904,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.752622193198389,0.725601734045255,"middle"
39,10,-0.30984856904899,0.19015143095101,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.74234268170143,0.712149937226263,"near mean"
39,11,-1.28920960965103,0.789209609651031,0.609746198804806,0.48103607136264,0.738758637020777,0.7,0,0,0.793329319469356,0.753096263890618,"far from mean"
39,12,-0.202550648287696,0.297449351712304,0.609746198804806,0.48103607136264,0.738758637020777,0.7,1,1,0.726889861943415,0.680962582729811,"near mean"
40,1,-0.458085841847506,0.0419141581524938,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.823014700856475,0.766470677063346,"near mean"
40,2,0.452233116058246,0.952233116058246,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.811922969117183,0.861333793644905,"far from mean"
40,3,0.0786947567112029,0.578694756711203,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.800220814224085,0.815058718719736,"middle"
40,4,-1.53095359830377,1.03095359830377,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.849237702623562,0.808820916177079,"far from mean"
40,5,-0.87209954410443,0.37209954410443,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.791798215859212,0.817048147916684,"middle"
40,6,-0.609569832788072,0.109569832788072,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.791505398428521,0.758518515915028,"near mean"
40,7,-0.703241116934939,0.203241116934939,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.804441959769837,0.793680561836943,"near mean"
40,8,0.112893895067663,0.612893895067663,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.76742459995215,0.775341630487946,"middle"
40,9,-0.529140271184055,0.0291402711840549,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.768680013638047,0.666840989992108,"near mean"
40,10,0.316108001509407,0.816108001509407,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.804997513774744,0.765250701120877,"far from mean"
40,11,-1.23118932733231,0.731189327332308,0.666649663794294,0.534637098392952,0.798945004487545,0.7,1,1,0.824541713875809,0.78871945776364,"middle"
40,12,-1.02565023685144,0.525650236851435,0.666649663794294,0.534637098392952,0.798945004487545,0.7,0,0,0.787380062410504,0.781538770217725,"middle"
41,1,-0.829080514658709,0.329080514658709,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.55141386428871,0.535620448805662,"middle"
41,2,-0.69544176691827,0.19544176691827,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.545926110050374,0.584912815616631,"near mean"
41,3,-0.526635737296005,0.0266357372960054,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.53817444785723,0.520014702267132,"near mean"
41,4,-0.718038244152362,0.218038244152362,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.529253926917531,0.4965247924199,"near mean"
41,5,-0.436022145733019,0.0639778542669813,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.546977037428658,0.524504758549565,"near mean"
41,6,-0.395116357668091,0.104883642331909,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.553553912808033,0.536867785810059,"near mean"
41,7,-0.794100538203274,0.294100538203274,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.53518475488589,0.53182451432003,"near mean"
41,8,-0.0837121842420852,0.416287815757915,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.580657348375057,0.567803079908,"middle"
41,9,-0.294988425668114,0.205011574331886,0.60532730272429,0.471661682315981,0.739338174064656,0.7,0,0,0.538219389243608,0.524445016831321,"near mean"
41,10,-0.355072030330122,0.144927969669878,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.528195437090519,0.525386192924949,"near mean"
41,11,-0.714473969409616,0.214473969409616,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,1,0.528057459379156,0.490835853809967,"near mean"
41,12,-0.157318085720333,0.342681914279667,0.60532730272429,0.471661682315981,0.739338174064656,0.7,1,0,0.552499690052464,0.531899662560285,"middle"
42,1,-0.298892223365322,0.201107776634678,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.744547262251438,0.749791314111093,"near mean"
42,2,-0.0553102884517036,0.444689711548296,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.762041832606793,0.73570695760993,"middle"
42,3,-0.911106653373216,0.411106653373216,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.742624080037248,0.689974639486161,"middle"
42,4,-0.262456905058575,0.237543094941425,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.800116490077606,0.765273619090362,"near mean"
42,5,-0.0545976788973695,0.445402321102631,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.75142703739136,0.773422737778597,"middle"
42,6,0.082483366045919,0.582483366045919,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.781220446000682,0.759916086587328,"middle"
42,7,-0.48513334252015,0.0148666574798505,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.749110743514867,0.668120932027403,"near mean"
42,8,-0.424831609320675,0.0751683906793251,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.772216362954607,0.743696070045393,"near mean"
42,9,-1.43795176419638,0.93795176419638,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.841830567921856,0.851775604356205,"far from mean"
42,10,-1.23763025179191,0.737630251791913,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.855545917693016,0.814444435814037,"middle"
42,11,-0.805124768217731,0.305124768217731,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.809617018291829,0.812561211063212,"near mean"
42,12,-0.109447880852885,0.390552119147115,0.673313502703297,0.54207763849448,0.804894928764594,0.7,1,1,0.729425138039683,0.756811408345578,"middle"
43,1,-0.968541680812709,0.468541680812709,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.799544652552213,0.797273333033346,"middle"
43,2,-1.14477229468417,0.644772294684165,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.841719064831316,0.804679948910212,"middle"
43,3,-0.0369533799831466,0.463046620016853,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.775457804866977,0.784527912023591,"middle"
43,4,-0.250232667819934,0.249767332180066,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.783669457894712,0.763607764399593,"near mean"
43,5,-1.77315209674014,1.27315209674014,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.873196874898667,0.871183057135781,"far from mean"
43,6,-0.537457359917663,0.0374573599176633,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.793968971748644,0.877793162732853,"near mean"
43,7,-0.242856453121771,0.257143546878229,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.775205390746497,0.78323924685927,"near mean"
43,8,-1.4418851145956,0.941885114595605,0.547752374273172,0.420457719535007,0.675337979230959,0.7,1,1,0.883852195758163,0.932424928535721,"far from mean"
