"x","y","mean","sd","snr"
278.999999999998,4870.5,-0.196498370412796,0.239592259845823,0.820136554241121
278.999999999999,4870.6,-0.223765006779403,0.263103645163759,0.850482351318733
279.499999999999,4870.6,-0.214325265482973,0.260331126036098,0.823279447011859
279.499999999999,4870.8,-0.195995464179431,0.263434607300034,0.744000441658772
278.999999999999,4870.8,-0.192942348552866,0.265182831390937,0.727582353430816
279.499999999999,4870.9,-0.18683056352747,0.283273239627979,0.659541874738446
278.499999999999,4870.9,-0.00276883100042229,0.284674848978076,0.00972629303347952
278.499999999999,4870.8,0.000747860533675691,0.276806160361532,0.00270174815726255
278.5,4870.6,0.00578566655776878,0.251637774893607,0.0229920430675203
278.499999999999,4870.5,0.0057602964275897,0.242273391953467,0.0237760175855221
278.499999999998,4870.3,-0.000933370802378184,0.253258057234335,0.00368545353530274
278.499999999999,4870.2,0.0402267065116547,0.244668438057387,0.164413141437636
278.499999999999,4870,0.19724127969383,0.24074882335741,0.819282424491894
278.499999999999,4869.9,0.284703007297067,0.242142834689505,1.17576474093126
278.499999999998,4869.7,0.415906025632485,0.221876303528835,1.87449501824981
278.499999999998,4869.6,0.469957676318782,0.228619440478308,2.05563304387219
278.499999999999,4869.4,0.473109655188246,0.22099483304287,2.14081772263187
278.499999999999,4869.3,0.462183167712645,0.217763875192437,2.12240513861271
278.499999999999,4869.1,0.410041096075154,0.223443111037737,1.83510287773384
278.499999999999,4869,0.346728823824592,0.21970683773023,1.57814307195267
278.499999999999,4868.8,0.21945829514393,0.244079209211315,0.899127360552577
278.499999999999,4868.7,0.157906842742369,0.2501138266615,0.631339917709058
278.499999999999,4868.5,0.0456771734485695,0.239585848875006,0.190650548281755
278.499999999998,4868.4,-0.0106326186847505,0.254970827252602,0.0417013146143842
278.999999999999,4868.2,-0.0584088657589524,0.225341060989048,0.259202053556459
278.999999999999,4868.1,-0.0764129704028158,0.222441352794238,0.343519626377651
278.999999999999,4867.9,-0.0944036097530491,0.235140659577704,0.401477183582759
278.999999999998,4867.8,-0.0829133683491618,0.237798111511943,0.348671264973429
278.999999999999,4867.6,-0.0545614970492543,0.237271782603469,0.229953585085328
278.999999999999,4867.5,-0.0506965437158896,0.238830457804569,0.21227001020688
278.999999999999,4867.3,-0.0610485655763665,0.239680641799485,0.2547079527075
278.999999999999,4867.2,-0.0721531845513496,0.248498026494489,0.290357173331314
278.999999999998,4867,-0.111821913375075,0.240269834244326,0.465401383934719
278.999999999998,4866.9,-0.106777696224489,0.240766003013998,0.443491584724614
278.999999999999,4866.7,-0.131712489719069,0.255033226488884,0.516452273816996
278.999999999999,4866.6,-0.143322078458885,0.266710477998451,0.537369508443972
278.999999999998,4866.4,-0.140937403396328,0.278137698918899,0.506718089436065
278.999999999998,4866.3,-0.131949556700732,0.288430200409763,0.45747482931148
278.499999999999,4866.6,-0.205550020513345,0.266261169090009,0.771986471838333
278.499999999998,4866.7,-0.207542946313451,0.269558269417882,0.769937226417298
278.499999999999,4866.9,-0.199213093105969,0.265505104038923,0.750317376485403
278.5,4867,-0.172843308027434,0.249131941909926,0.693782205133398
278.499999999998,4867.2,-0.0902112768106079,0.238822905662497,0.377732933783553
278.499999999999,4867.3,-0.106536288726387,0.227204528863857,0.468900374737796
278.499999999999,4867.5,-0.147949260875112,0.227931067792669,0.649096511098214
278.499999999998,4867.6,-0.150113504734479,0.226429857867653,0.662958084009483
278.499999999999,4867.8,-0.188343166853407,0.230736931902012,0.816267969331372
278.499999999999,4867.9,-0.213427469480614,0.25251488629073,0.845207475154106
278.499999999998,4868.1,-0.144688982926358,0.230841979085874,0.626788002335281
278.499999999998,4868.2,-0.101871395844939,0.232286238875021,0.438559754285527
277.999999999999,4868.4,0.0317349464944214,0.235702358313735,0.134639919267079
277.999999999999,4868.5,0.0668697967754032,0.231599029929564,0.28873090183383
277.999999999999,4868.7,0.127657895689024,0.226092097866334,0.56462785251564
277.999999999999,4868.8,0.152212015646305,0.221955616070173,0.685776815839531
277.999999999998,4869,0.226128554905448,0.238111295328232,0.949675884101738
277.999999999999,4869.1,0.29656746462168,0.246644017538952,1.20241093856997
